Codice Punto,strada,km,localita,Data,Totale,Motocicli,Autovetture e monovolumi,Autovetture e monovolumi con rimorchio,Furgoni,Autocarro medio (fino a 8_7 m),Autocarro grande (da 8_7 m),Autocarro con rimorchio,Trattore con semirimorchio,Autobus
101,SP 1,2+300,Calceranica,03/07/2005 0:00:00,11530.00,1473.00,9759.00,69.00,158.00,41.00,9.00,0.00,5.00,16.00
101,SP 1,2+300,Calceranica,04/07/2005 0:00:00,8290.00,581.00,6973.00,58.00,331.00,214.00,76.00,9.00,23.00,25.00
101,SP 1,2+300,Calceranica,05/07/2005 0:00:00,8445.00,280.00,7405.00,53.00,363.00,203.00,81.00,14.00,26.00,20.00
101,SP 1,2+300,Calceranica,06/07/2005 0:00:00,8470.00,569.00,7261.00,57.00,295.00,178.00,38.00,14.00,30.00,28.00
101,SP 1,2+300,Calceranica,07/07/2005 0:00:00,8023.00,279.00,7011.00,64.00,336.00,213.00,62.00,10.00,30.00,18.00
101,SP 1,2+300,Calceranica,08/07/2005 0:00:00,9197.00,492.00,7899.00,79.00,341.00,229.00,90.00,9.00,35.00,23.00
101,SP 1,2+300,Calceranica,09/07/2005 0:00:00,9224.00,302.00,8540.00,73.00,202.00,66.00,10.00,0.00,6.00,25.00
101,SP 1,2+300,Calceranica,10/07/2005 0:00:00,9210.00,649.00,8263.00,99.00,126.00,41.00,7.00,0.00,3.00,22.00
101,SP 1,2+300,Calceranica,11/07/2005 0:00:00,2599.00,116.00,2167.00,31.00,136.00,74.00,36.00,4.00,25.00,10.00
101,SP 1,2+300,Calceranica,11/07/2005 0:00:00,5266.00,268.00,4638.00,62.00,150.00,97.00,26.00,7.00,9.00,9.00
101,SP 1,2+300,Calceranica,12/07/2005 0:00:00,8902.00,521.00,7658.00,52.00,316.00,227.00,64.00,17.00,22.00,25.00
101,SP 1,2+300,Calceranica,13/07/2005 0:00:00,9000.00,561.00,7689.00,66.00,338.00,215.00,65.00,16.00,22.00,28.00
101,SP 1,2+300,Calceranica,14/07/2005 0:00:00,9940.00,686.00,8454.00,90.00,364.00,205.00,71.00,15.00,22.00,33.00
101,SP 1,2+300,Calceranica,15/07/2005 0:00:00,10035.00,678.00,8516.00,94.00,368.00,242.00,66.00,18.00,37.00,16.00
101,SP 1,2+300,Calceranica,16/07/2005 0:00:00,10594.00,865.00,9293.00,83.00,214.00,87.00,8.00,3.00,9.00,32.00
101,SP 1,2+300,Calceranica,17/07/2005 0:00:00,10777.00,1260.00,9247.00,78.00,111.00,43.00,6.00,1.00,8.00,23.00
101,SP 1,2+300,Calceranica,18/07/2005 0:00:00,8903.00,548.00,7597.00,94.00,324.00,209.00,64.00,19.00,24.00,24.00
101,SP 1,2+300,Calceranica,19/07/2005 0:00:00,9525.00,636.00,8149.00,64.00,321.00,222.00,64.00,15.00,33.00,21.00
101,SP 1,2+300,Calceranica,20/07/2005 0:00:00,9779.00,655.00,8411.00,75.00,313.00,198.00,64.00,11.00,18.00,34.00
101,SP 1,2+300,Calceranica,21/07/2005 0:00:00,10275.00,836.00,8586.00,90.00,377.00,249.00,61.00,8.00,36.00,32.00
101,SP 1,2+300,Calceranica,22/07/2005 0:00:00,10467.00,556.00,8989.00,117.00,385.00,256.00,75.00,14.00,48.00,27.00
101,SP 1,2+300,Calceranica,23/07/2005 0:00:00,10981.00,805.00,9690.00,125.00,221.00,81.00,18.00,1.00,7.00,33.00
101,SP 1,2+300,Calceranica,24/07/2005 0:00:00,10472.00,926.00,9265.00,93.00,115.00,30.00,13.00,2.00,5.00,23.00
101,SP 1,2+300,Calceranica,25/07/2005 0:00:00,9133.00,568.00,7792.00,134.00,305.00,193.00,71.00,14.00,31.00,25.00
101,SP 1,2+300,Calceranica,26/07/2005 0:00:00,9960.00,686.00,8454.00,97.00,356.00,233.00,57.00,13.00,30.00,34.00
101,SP 1,2+300,Calceranica,27/07/2005 0:00:00,10184.00,722.00,8695.00,86.00,310.00,220.00,72.00,9.00,27.00,43.00
101,SP 1,2+300,Calceranica,28/07/2005 0:00:00,10717.00,754.00,9080.00,116.00,344.00,244.00,101.00,12.00,33.00,33.00
101,SP 1,2+300,Calceranica,29/07/2005 0:00:00,11067.00,774.00,9441.00,111.00,370.00,245.00,70.00,8.00,27.00,21.00
101,SP 1,2+300,Calceranica,30/07/2005 0:00:00,12073.00,1071.00,10518.00,100.00,264.00,61.00,12.00,3.00,11.00,33.00
101,SP 1,2+300,Calceranica,31/07/2005 0:00:00,11091.00,1214.00,9550.00,84.00,152.00,43.00,13.00,2.00,6.00,27.00
101,SP 1,2+300,Calceranica,01/08/2005 0:00:00,10032.00,723.00,8441.00,97.00,372.00,238.00,83.00,12.00,37.00,29.00
101,SP 1,2+300,Calceranica,02/08/2005 0:00:00,9989.00,488.00,8627.00,77.00,386.00,260.00,69.00,14.00,41.00,27.00
101,SP 1,2+300,Calceranica,03/08/2005 0:00:00,9970.00,530.00,8616.00,81.00,351.00,224.00,78.00,9.00,38.00,43.00
101,SP 1,2+300,Calceranica,04/08/2005 0:00:00,10603.00,697.00,9028.00,114.00,411.00,211.00,58.00,8.00,32.00,44.00
101,SP 1,2+300,Calceranica,05/08/2005 0:00:00,11092.00,842.00,9420.00,101.00,373.00,214.00,70.00,11.00,33.00,28.00
101,SP 1,2+300,Calceranica,06/08/2005 0:00:00,11579.00,939.00,10186.00,111.00,212.00,73.00,14.00,3.00,5.00,36.00
101,SP 1,2+300,Calceranica,07/08/2005 0:00:00,11181.00,533.00,10255.00,60.00,258.00,40.00,13.00,0.00,1.00,21.00
101,SP 1,2+300,Calceranica,08/08/2005 0:00:00,9731.00,697.00,8380.00,99.00,282.00,160.00,57.00,6.00,23.00,27.00
101,SP 1,2+300,Calceranica,09/08/2005 0:00:00,10491.00,779.00,9029.00,62.00,332.00,175.00,55.00,11.00,18.00,30.00
101,SP 1,2+300,Calceranica,10/08/2005 0:00:00,9951.00,720.00,8595.00,96.00,286.00,148.00,31.00,12.00,23.00,40.00
101,SP 1,2+300,Calceranica,11/08/2005 0:00:00,10148.00,494.00,8961.00,91.00,350.00,144.00,49.00,8.00,9.00,42.00
101,SP 1,2+300,Calceranica,12/08/2005 0:00:00,10473.00,717.00,9078.00,107.00,314.00,162.00,46.00,4.00,13.00,32.00
101,SP 1,2+300,Calceranica,13/08/2005 0:00:00,10476.00,648.00,9387.00,65.00,243.00,73.00,15.00,1.00,13.00,31.00
101,SP 1,2+300,Calceranica,14/08/2005 0:00:00,9879.00,471.00,9150.00,49.00,151.00,31.00,6.00,1.00,3.00,17.00
101,SP 1,2+300,Calceranica,15/08/2005 0:00:00,10192.00,909.00,9025.00,68.00,114.00,48.00,7.00,2.00,6.00,13.00
101,SP 1,2+300,Calceranica,16/08/2005 0:00:00,9743.00,684.00,8524.00,73.00,276.00,114.00,26.00,5.00,16.00,25.00
101,SP 1,2+300,Calceranica,17/08/2005 0:00:00,10184.00,961.00,8721.00,75.00,236.00,133.00,12.00,4.00,12.00,30.00
101,SP 1,2+300,Calceranica,18/08/2005 0:00:00,10195.00,875.00,8767.00,70.00,292.00,119.00,25.00,5.00,11.00,31.00
101,SP 1,2+300,Calceranica,19/08/2005 0:00:00,10378.00,738.00,9129.00,81.00,243.00,119.00,26.00,3.00,6.00,33.00
101,SP 1,2+300,Calceranica,20/08/2005 0:00:00,9430.00,244.00,8833.00,78.00,187.00,49.00,8.00,0.00,5.00,26.00
101,SP 1,2+300,Calceranica,21/08/2005 0:00:00,7211.00,107.00,6874.00,58.00,121.00,23.00,7.00,0.00,1.00,20.00
101,SP 1,2+300,Calceranica,22/08/2005 0:00:00,8002.00,141.00,7250.00,62.00,291.00,144.00,50.00,12.00,15.00,37.00
101,SP 1,2+300,Calceranica,23/08/2005 0:00:00,8537.00,364.00,7495.00,58.00,311.00,189.00,48.00,9.00,18.00,45.00
101,SP 1,2+300,Calceranica,24/08/2005 0:00:00,8740.00,540.00,7572.00,42.00,285.00,180.00,57.00,9.00,17.00,38.00
101,SP 1,2+300,Calceranica,25/08/2005 0:00:00,8952.00,490.00,7803.00,65.00,324.00,152.00,56.00,8.00,18.00,36.00
101,SP 1,2+300,Calceranica,26/08/2005 0:00:00,9123.00,499.00,7925.00,68.00,305.00,183.00,74.00,6.00,28.00,35.00
101,SP 1,2+300,Calceranica,27/08/2005 0:00:00,9441.00,586.00,8478.00,59.00,185.00,77.00,20.00,0.00,5.00,31.00
101,SP 1,2+300,Calceranica,28/08/2005 0:00:00,8810.00,396.00,8202.00,49.00,107.00,24.00,12.00,0.00,1.00,19.00
101,SP 1,2+300,Calceranica,29/08/2005 0:00:00,8142.00,527.00,6933.00,65.00,308.00,182.00,71.00,13.00,16.00,27.00
101,SP 1,2+300,Calceranica,30/08/2005 0:00:00,8545.00,540.00,7243.00,44.00,350.00,218.00,89.00,6.00,27.00,28.00
101,SP 1,2+300,Calceranica,31/08/2005 0:00:00,8374.00,508.00,7192.00,69.00,310.00,162.00,76.00,13.00,20.00,24.00
101,SP 1,2+300,Calceranica,01/09/2005 0:00:00,8355.00,496.00,7135.00,56.00,338.00,179.00,85.00,16.00,28.00,22.00
101,SP 1,2+300,Calceranica,02/09/2005 0:00:00,9098.00,506.00,7781.00,66.00,391.00,236.00,55.00,6.00,28.00,29.00
101,SP 1,2+300,Calceranica,03/09/2005 0:00:00,8942.00,590.00,8001.00,33.00,218.00,55.00,9.00,2.00,7.00,27.00
101,SP 1,2+300,Calceranica,04/09/2005 0:00:00,8597.00,728.00,7652.00,47.00,112.00,36.00,4.00,1.00,7.00,10.00
101,SP 1,2+300,Calceranica,05/09/2005 0:00:00,7577.00,436.00,6462.00,44.00,328.00,172.00,65.00,18.00,28.00,24.00
101,SP 1,2+300,Calceranica,06/09/2005 0:00:00,7890.00,510.00,6748.00,43.00,306.00,180.00,45.00,9.00,21.00,28.00
101,SP 1,2+300,Calceranica,07/09/2005 0:00:00,7621.00,360.00,6631.00,47.00,298.00,131.00,72.00,16.00,35.00,31.00
101,SP 1,2+300,Calceranica,08/09/2005 0:00:00,7890.00,503.00,6704.00,58.00,292.00,192.00,60.00,22.00,39.00,20.00
101,SP 1,2+300,Calceranica,09/09/2005 0:00:00,7608.00,149.00,6738.00,44.00,363.00,192.00,57.00,12.00,32.00,21.00
101,SP 1,2+300,Calceranica,10/09/2005 0:00:00,7721.00,529.00,6825.00,48.00,194.00,71.00,15.00,1.00,12.00,26.00
101,SP 1,2+300,Calceranica,11/09/2005 0:00:00,6760.00,399.00,6162.00,38.00,95.00,34.00,8.00,0.00,3.00,21.00
101,SP 1,2+300,Calceranica,12/09/2005 0:00:00,7229.00,259.00,6276.00,34.00,313.00,203.00,60.00,18.00,31.00,35.00
101,SP 1,2+300,Calceranica,13/09/2005 0:00:00,7477.00,338.00,6437.00,43.00,342.00,182.00,67.00,13.00,24.00,31.00
101,SP 1,2+300,Calceranica,14/09/2005 0:00:00,7397.00,412.00,6330.00,38.00,316.00,178.00,58.00,11.00,26.00,28.00
101,SP 1,2+300,Calceranica,15/09/2005 0:00:00,7620.00,358.00,6458.00,38.00,345.00,239.00,95.00,16.00,34.00,37.00
101,SP 1,2+300,Calceranica,16/09/2005 0:00:00,7739.00,328.00,6619.00,44.00,359.00,227.00,94.00,11.00,26.00,31.00
101,SP 1,2+300,Calceranica,17/09/2005 0:00:00,6807.00,131.00,6340.00,40.00,152.00,83.00,23.00,2.00,8.00,28.00
101,SP 1,2+300,Calceranica,18/09/2005 0:00:00,5432.00,111.00,5188.00,19.00,76.00,20.00,3.00,0.00,0.00,15.00
101,SP 1,2+300,Calceranica,19/09/2005 0:00:00,6924.00,237.00,5992.00,38.00,320.00,190.00,67.00,19.00,27.00,34.00
101,SP 1,2+300,Calceranica,20/09/2005 0:00:00,7137.00,284.00,6115.00,30.00,358.00,189.00,69.00,17.00,37.00,38.00
101,SP 1,2+300,Calceranica,21/09/2005 0:00:00,2663.00,82.00,2234.00,14.00,160.00,95.00,33.00,12.00,12.00,21.00
101,SP 1,2+300,Calceranica,21/09/2005 0:00:00,4177.00,178.00,3661.00,11.00,172.00,91.00,32.00,6.00,11.00,15.00
101,SP 1,2+300,Calceranica,22/09/2005 0:00:00,7206.00,233.00,6224.00,45.00,331.00,232.00,62.00,17.00,28.00,34.00
101,SP 1,2+300,Calceranica,23/09/2005 0:00:00,7559.00,331.00,6471.00,45.00,316.00,239.00,82.00,18.00,21.00,36.00
101,SP 1,2+300,Calceranica,24/09/2005 0:00:00,7492.00,576.00,6538.00,35.00,179.00,89.00,24.00,4.00,16.00,31.00
101,SP 1,2+300,Calceranica,25/09/2005 0:00:00,6761.00,642.00,5909.00,30.00,106.00,36.00,5.00,1.00,6.00,26.00
101,SP 1,2+300,Calceranica,26/09/2005 0:00:00,6550.00,290.00,5633.00,24.00,315.00,140.00,65.00,24.00,26.00,33.00
101,SP 1,2+300,Calceranica,27/09/2005 0:00:00,6690.00,225.00,5753.00,41.00,329.00,203.00,59.00,15.00,34.00,31.00
101,SP 1,2+300,Calceranica,28/09/2005 0:00:00,6609.00,264.00,5693.00,30.00,307.00,167.00,70.00,22.00,26.00,30.00
101,SP 1,2+300,Calceranica,29/09/2005 0:00:00,6855.00,130.00,6036.00,52.00,307.00,205.00,58.00,10.00,25.00,32.00
101,SP 1,2+300,Calceranica,30/09/2005 0:00:00,7328.00,269.00,6319.00,41.00,331.00,192.00,93.00,18.00,31.00,34.00
101,SP 1,2+300,Calceranica,01/10/2005 0:00:00,7274.00,405.00,6462.00,44.00,210.00,86.00,22.00,9.00,11.00,25.00
101,SP 1,2+300,Calceranica,02/10/2005 0:00:00,4929.00,97.00,4703.00,13.00,71.00,22.00,3.00,1.00,1.00,18.00
101,SP 1,2+300,Calceranica,03/10/2005 0:00:00,6288.00,58.00,5619.00,22.00,280.00,182.00,59.00,5.00,30.00,33.00
101,SP 1,2+300,Calceranica,04/10/2005 0:00:00,6622.00,79.00,5813.00,39.00,308.00,234.00,68.00,13.00,29.00,39.00
101,SP 1,2+300,Calceranica,05/10/2005 0:00:00,6424.00,65.00,5795.00,36.00,247.00,154.00,62.00,12.00,17.00,36.00
101,SP 1,2+300,Calceranica,06/10/2005 0:00:00,6637.00,87.00,5890.00,42.00,309.00,181.00,66.00,12.00,20.00,30.00
101,SP 1,2+300,Calceranica,07/10/2005 0:00:00,6881.00,81.00,6143.00,37.00,314.00,160.00,63.00,19.00,28.00,36.00
101,SP 1,2+300,Calceranica,08/10/2005 0:00:00,6737.00,166.00,6280.00,25.00,146.00,60.00,16.00,5.00,8.00,31.00
101,SP 1,2+300,Calceranica,09/10/2005 0:00:00,6556.00,389.00,6040.00,28.00,63.00,10.00,4.00,2.00,1.00,19.00
101,SP 1,2+300,Calceranica,10/10/2005 0:00:00,6393.00,152.00,5586.00,33.00,304.00,171.00,63.00,12.00,38.00,34.00
101,SP 1,2+300,Calceranica,11/10/2005 0:00:00,6662.00,176.00,5811.00,54.00,290.00,173.00,79.00,16.00,21.00,42.00
101,SP 1,2+300,Calceranica,12/10/2005 0:00:00,6733.00,169.00,5935.00,42.00,281.00,162.00,69.00,22.00,21.00,32.00
101,SP 1,2+300,Calceranica,13/10/2005 0:00:00,6816.00,192.00,5955.00,48.00,309.00,177.00,68.00,10.00,22.00,35.00
101,SP 1,2+300,Calceranica,14/10/2005 0:00:00,7398.00,200.00,6466.00,39.00,340.00,188.00,82.00,18.00,33.00,32.00
101,SP 1,2+300,Calceranica,15/10/2005 0:00:00,7181.00,280.00,6525.00,38.00,196.00,78.00,14.00,9.00,9.00,32.00
101,SP 1,2+300,Calceranica,16/10/2005 0:00:00,6736.00,335.00,6216.00,27.00,104.00,21.00,5.00,2.00,3.00,23.00
101,SP 1,2+300,Calceranica,17/10/2005 0:00:00,6274.00,125.00,5534.00,29.00,274.00,161.00,74.00,19.00,27.00,31.00
101,SP 1,2+300,Calceranica,18/10/2005 0:00:00,6713.00,150.00,5887.00,31.00,275.00,197.00,84.00,26.00,31.00,32.00
101,SP 1,2+300,Calceranica,19/10/2005 0:00:00,6600.00,149.00,5811.00,32.00,291.00,175.00,61.00,21.00,30.00,30.00
101,SP 1,2+300,Calceranica,20/10/2005 0:00:00,6659.00,90.00,5870.00,37.00,342.00,167.00,76.00,24.00,21.00,32.00
101,SP 1,2+300,Calceranica,21/10/2005 0:00:00,7025.00,125.00,6166.00,38.00,332.00,198.00,81.00,24.00,28.00,33.00
101,SP 1,2+300,Calceranica,22/10/2005 0:00:00,6933.00,191.00,6397.00,31.00,179.00,62.00,18.00,11.00,14.00,30.00
101,SP 1,2+300,Calceranica,23/10/2005 0:00:00,5233.00,111.00,5001.00,6.00,80.00,12.00,0.00,0.00,0.00,23.00
101,SP 1,2+300,Calceranica,24/10/2005 0:00:00,6547.00,149.00,5676.00,49.00,328.00,190.00,69.00,23.00,30.00,33.00
101,SP 1,2+300,Calceranica,25/10/2005 0:00:00,6825.00,156.00,5903.00,35.00,321.00,237.00,83.00,24.00,30.00,36.00
101,SP 1,2+300,Calceranica,26/10/2005 0:00:00,6390.00,137.00,5533.00,30.00,309.00,208.00,75.00,29.00,35.00,34.00
101,SP 1,2+300,Calceranica,27/10/2005 0:00:00,6983.00,186.00,6088.00,32.00,333.00,178.00,89.00,19.00,24.00,34.00
101,SP 1,2+300,Calceranica,28/10/2005 0:00:00,7374.00,185.00,6389.00,32.00,391.00,210.00,74.00,22.00,38.00,33.00
101,SP 1,2+300,Calceranica,29/10/2005 0:00:00,7296.00,262.00,6671.00,27.00,209.00,74.00,9.00,5.00,15.00,24.00
101,SP 1,2+300,Calceranica,30/10/2005 0:00:00,6066.00,285.00,5632.00,21.00,85.00,23.00,6.00,0.00,1.00,13.00
101,SP 1,2+300,Calceranica,31/10/2005 0:00:00,6538.00,164.00,5902.00,23.00,237.00,116.00,49.00,12.00,15.00,20.00
101,SP 1,2+300,Calceranica,01/11/2005 0:00:00,4456.00,80.00,4256.00,3.00,81.00,23.00,1.00,2.00,0.00,10.00
101,SP 1,2+300,Calceranica,02/11/2005 0:00:00,6405.00,108.00,5556.00,30.00,373.00,203.00,61.00,21.00,23.00,30.00
101,SP 1,2+300,Calceranica,03/11/2005 0:00:00,6524.00,95.00,5750.00,33.00,321.00,181.00,75.00,16.00,20.00,33.00
101,SP 1,2+300,Calceranica,04/11/2005 0:00:00,6846.00,97.00,5988.00,30.00,348.00,214.00,83.00,17.00,35.00,34.00
101,SP 1,2+300,Calceranica,05/11/2005 0:00:00,6329.00,78.00,5924.00,20.00,188.00,69.00,8.00,10.00,7.00,25.00
101,SP 1,2+300,Calceranica,06/11/2005 0:00:00,4452.00,47.00,4319.00,6.00,49.00,14.00,1.00,0.00,1.00,15.00
101,SP 1,2+300,Calceranica,07/11/2005 0:00:00,6168.00,103.00,5465.00,16.00,266.00,163.00,75.00,18.00,32.00,30.00
101,SP 1,2+300,Calceranica,08/11/2005 0:00:00,6614.00,119.00,5769.00,34.00,318.00,217.00,69.00,24.00,31.00,33.00
101,SP 1,2+300,Calceranica,09/11/2005 0:00:00,6405.00,98.00,5652.00,31.00,305.00,176.00,61.00,17.00,32.00,33.00
101,SP 1,2+300,Calceranica,10/11/2005 0:00:00,6724.00,92.00,5939.00,31.00,323.00,180.00,81.00,20.00,22.00,36.00
101,SP 1,2+300,Calceranica,11/11/2005 0:00:00,6780.00,120.00,5971.00,27.00,326.00,198.00,70.00,15.00,22.00,31.00
101,SP 1,2+300,Calceranica,12/11/2005 0:00:00,6625.00,142.00,6117.00,27.00,188.00,95.00,21.00,8.00,5.00,22.00
101,SP 1,2+300,Calceranica,13/11/2005 0:00:00,5627.00,120.00,5400.00,7.00,70.00,15.00,1.00,1.00,2.00,11.00
101,SP 1,2+300,Calceranica,14/11/2005 0:00:00,6399.00,95.00,5623.00,30.00,339.00,178.00,62.00,16.00,25.00,31.00
101,SP 1,2+300,Calceranica,15/11/2005 0:00:00,6773.00,97.00,5989.00,34.00,316.00,207.00,55.00,19.00,21.00,35.00
101,SP 1,2+300,Calceranica,16/11/2005 0:00:00,6376.00,125.00,5609.00,28.00,295.00,186.00,64.00,14.00,24.00,31.00
101,SP 1,2+300,Calceranica,17/11/2005 0:00:00,6920.00,88.00,6119.00,44.00,334.00,182.00,68.00,26.00,26.00,33.00
101,SP 1,2+300,Calceranica,18/11/2005 0:00:00,6906.00,88.00,6139.00,19.00,334.00,170.00,73.00,16.00,34.00,33.00
101,SP 1,2+300,Calceranica,19/11/2005 0:00:00,6570.00,94.00,6130.00,18.00,187.00,79.00,23.00,8.00,7.00,24.00
101,SP 1,2+300,Calceranica,20/11/2005 0:00:00,5412.00,86.00,5232.00,3.00,61.00,18.00,1.00,0.00,0.00,11.00
101,SP 1,2+300,Calceranica,21/11/2005 0:00:00,6334.00,82.00,5622.00,29.00,307.00,167.00,52.00,22.00,22.00,31.00
101,SP 1,2+300,Calceranica,22/11/2005 0:00:00,6753.00,90.00,6007.00,37.00,300.00,161.00,79.00,15.00,27.00,37.00
101,SP 1,2+300,Calceranica,23/11/2005 0:00:00,6291.00,81.00,5552.00,31.00,307.00,169.00,76.00,16.00,29.00,30.00
101,SP 1,2+300,Calceranica,24/11/2005 0:00:00,6859.00,89.00,6058.00,34.00,334.00,197.00,77.00,17.00,24.00,29.00
101,SP 1,2+300,Calceranica,25/11/2005 0:00:00,5607.00,44.00,4982.00,32.00,286.00,129.00,68.00,9.00,29.00,28.00
101,SP 1,2+300,Calceranica,26/11/2005 0:00:00,3502.00,48.00,3204.00,17.00,105.00,64.00,26.00,4.00,7.00,27.00
101,SP 1,2+300,Calceranica,27/11/2005 0:00:00,3828.00,40.00,3692.00,3.00,57.00,15.00,0.00,0.00,1.00,20.00
101,SP 1,2+300,Calceranica,28/11/2005 0:00:00,6079.00,77.00,5467.00,16.00,241.00,143.00,58.00,19.00,25.00,33.00
101,SP 1,2+300,Calceranica,29/11/2005 0:00:00,4668.00,60.00,4088.00,41.00,251.00,116.00,61.00,4.00,13.00,34.00
101,SP 1,2+300,Calceranica,30/11/2005 0:00:00,5893.00,60.00,5306.00,15.00,248.00,134.00,62.00,7.00,30.00,31.00
101,SP 1,2+300,Calceranica,01/12/2005 0:00:00,6566.00,63.00,5898.00,24.00,300.00,168.00,45.00,14.00,23.00,31.00
101,SP 1,2+300,Calceranica,02/12/2005 0:00:00,6082.00,67.00,5459.00,21.00,285.00,130.00,52.00,12.00,20.00,36.00
101,SP 1,2+300,Calceranica,03/12/2005 0:00:00,4226.00,39.00,3978.00,8.00,120.00,30.00,12.00,2.00,5.00,32.00
101,SP 1,2+300,Calceranica,04/12/2005 0:00:00,4705.00,50.00,4543.00,4.00,66.00,17.00,3.00,0.00,0.00,22.00
101,SP 1,2+300,Calceranica,05/12/2005 0:00:00,5911.00,57.00,5388.00,17.00,216.00,117.00,45.00,13.00,29.00,29.00
101,SP 1,2+300,Calceranica,06/12/2005 0:00:00,6442.00,79.00,5747.00,34.00,310.00,141.00,56.00,14.00,28.00,33.00
101,SP 1,2+300,Calceranica,07/12/2005 0:00:00,6784.00,88.00,6115.00,15.00,276.00,168.00,57.00,8.00,23.00,34.00
101,SP 1,2+300,Calceranica,08/12/2005 0:00:00,5252.00,85.00,5041.00,5.00,81.00,20.00,3.00,2.00,0.00,15.00
101,SP 1,2+300,Calceranica,09/12/2005 0:00:00,6979.00,75.00,6290.00,36.00,290.00,165.00,55.00,11.00,22.00,35.00
101,SP 1,2+300,Calceranica,10/12/2005 0:00:00,6552.00,118.00,6141.00,22.00,172.00,51.00,12.00,5.00,7.00,24.00
101,SP 1,2+300,Calceranica,11/12/2005 0:00:00,5434.00,67.00,5191.00,9.00,109.00,31.00,2.00,0.00,1.00,24.00
101,SP 1,2+300,Calceranica,12/12/2005 0:00:00,6107.00,68.00,5470.00,27.00,241.00,166.00,59.00,5.00,35.00,36.00
101,SP 1,2+300,Calceranica,13/12/2005 0:00:00,6492.00,84.00,5792.00,18.00,290.00,186.00,57.00,11.00,24.00,30.00
101,SP 1,2+300,Calceranica,14/12/2005 0:00:00,6073.00,64.00,5476.00,20.00,277.00,119.00,49.00,14.00,26.00,28.00
101,SP 1,2+300,Calceranica,15/12/2005 0:00:00,4982.00,83.00,4359.00,23.00,252.00,163.00,50.00,10.00,17.00,25.00
101,SP 1,2+300,Calceranica,15/12/2005 0:00:00,1670.00,19.00,1577.00,0.00,38.00,20.00,5.00,1.00,5.00,5.00
101,SP 1,2+300,Calceranica,16/12/2005 0:00:00,7100.00,98.00,6338.00,17.00,290.00,215.00,70.00,9.00,32.00,31.00
101,SP 1,2+300,Calceranica,17/12/2005 0:00:00,6592.00,74.00,6219.00,4.00,185.00,44.00,24.00,0.00,13.00,29.00
101,SP 1,2+300,Calceranica,18/12/2005 0:00:00,5790.00,67.00,5589.00,10.00,83.00,18.00,1.00,0.00,1.00,21.00
101,SP 1,2+300,Calceranica,19/12/2005 0:00:00,6296.00,75.00,5630.00,14.00,265.00,170.00,70.00,13.00,31.00,28.00
101,SP 1,2+300,Calceranica,20/12/2005 0:00:00,6720.00,75.00,6037.00,32.00,274.00,187.00,45.00,11.00,31.00,28.00
101,SP 1,2+300,Calceranica,21/12/2005 0:00:00,6643.00,87.00,6068.00,16.00,245.00,135.00,36.00,12.00,15.00,29.00
101,SP 1,2+300,Calceranica,22/12/2005 0:00:00,6914.00,90.00,6264.00,23.00,281.00,153.00,52.00,15.00,17.00,19.00
101,SP 1,2+300,Calceranica,23/12/2005 0:00:00,7023.00,85.00,6468.00,21.00,265.00,94.00,46.00,5.00,21.00,18.00
101,SP 1,2+300,Calceranica,24/12/2005 0:00:00,5896.00,72.00,5649.00,10.00,109.00,26.00,7.00,0.00,1.00,22.00
101,SP 1,2+300,Calceranica,25/12/2005 0:00:00,4087.00,43.00,3993.00,1.00,34.00,5.00,2.00,0.00,0.00,9.00
101,SP 1,2+300,Calceranica,26/12/2005 0:00:00,3598.00,46.00,3488.00,4.00,33.00,11.00,3.00,0.00,2.00,11.00
101,SP 1,2+300,Calceranica,27/12/2005 0:00:00,4357.00,36.00,4105.00,12.00,92.00,48.00,31.00,4.00,6.00,23.00
101,SP 1,2+300,Calceranica,28/12/2005 0:00:00,3213.00,59.00,2878.00,35.00,112.00,65.00,26.00,4.00,15.00,19.00
101,SP 1,2+300,Calceranica,29/12/2005 0:00:00,4566.00,39.00,4262.00,18.00,107.00,90.00,19.00,5.00,3.00,23.00
101,SP 1,2+300,Calceranica,30/12/2005 0:00:00,5976.00,38.00,5648.00,13.00,132.00,80.00,32.00,3.00,9.00,21.00
101,SP 1,2+300,Calceranica,31/12/2005 0:00:00,5306.00,45.00,5112.00,1.00,80.00,36.00,8.00,0.00,3.00,21.00
102,SP 90/I,0+200,Ala Avio,01/01/2005 0:00:00,2035.00,240.00,1773.00,1.00,12.00,4.00,1.00,0.00,0.00,4.00
102,SP 90/I,0+200,Ala Avio,02/01/2005 0:00:00,5521.00,496.00,4886.00,14.00,49.00,34.00,11.00,6.00,17.00,8.00
102,SP 90/I,0+200,Ala Avio,03/01/2005 0:00:00,2590.00,248.00,2134.00,23.00,41.00,53.00,34.00,6.00,37.00,14.00
102,SP 90/I,0+200,Ala Avio,04/01/2005 0:00:00,2587.00,239.00,2120.00,27.00,50.00,55.00,40.00,17.00,30.00,9.00
102,SP 90/I,0+200,Ala Avio,05/01/2005 0:00:00,2670.00,239.00,2166.00,34.00,56.00,72.00,49.00,12.00,30.00,12.00
102,SP 90/I,0+200,Ala Avio,06/01/2005 0:00:00,2379.00,246.00,2097.00,3.00,15.00,10.00,3.00,0.00,0.00,5.00
102,SP 90/I,0+200,Ala Avio,07/01/2005 0:00:00,2728.00,244.00,2301.00,18.00,41.00,55.00,30.00,7.00,20.00,12.00
